6.806416878041298446e+01,3.754449206321023524e+01,4.114729931574575517e+01,1.018993467378309958e+02,5.693028566102744037e+01,9.236372770004723520e+01,5.022788460428072455e+01,7.231146469228004037e+01,5.537922282276949915e+01,4.893302836296182079e+01,7.863360032417227785e+01,2.409296807367065441e+01,4.880235463203138835e+01,5.937289776807396180e+01,3.638953241567561747e+01,9.203007156068311190e+01,7.275440689621285628e+01,8.424210467022912496e+01,7.630209454954609782e+01,6.828155304579513540e+01,7.866052462097172793e+01,4.311025990072548808e+01,5.384307195420377212e+01,4.391234174058552497e+01,5.909076389369030124e+01,7.575581408022915753e+01,5.071942183875482613e+01,1.831273761386761478e+01,1.594918116003082531e+01,6.665256992568896521e+01,4.184807630681357438e+01,7.818515481512254439e+01,5.505330980620277614e+01,7.374497623399687996e+01,5.412750643900641023e+01,6.373009829136781690e+01,3.240022979654804658e+01,6.683710239466134340e+01,3.000187543822167413e+01,4.321033226865197463e+01,5.734208608658100559e+01,7.851257176640460500e+01,8.273460377960880407e+01,6.112822543580815449e+01
1.477871468036969134e+02,1.235658663949874807e+02,9.048106500152530884e+01,1.028334848266398751e+02,7.902729887275322085e+01,1.380782354452809955e+02,1.673645079082387497e+02,2.729265066999064970e+02,1.559611603825737234e+02,8.682422929740846484e+01,1.258977402499073008e+02,2.332119373147979502e+02,1.773764280360144312e+02,9.598801138755838736e+01,1.581162462909466910e+02,1.287899123638350716e+02,1.751192206532408022e+02,1.503109778833812697e+02,1.408362138649000599e+02,1.878165607762776403e+02,1.433156632158647596e+02,1.528239469742532606e+02,9.971561639734061089e+01,1.154294339165072358e+02,2.241090713223055673e+02,1.365551314131798790e+02,1.012219684383047564e+02,1.033238201715020779e+02,8.170149385747205883e+01,1.547428086643768381e+02,1.651149030356022251e+02,1.684453727751103429e+02,1.086120975933951485e+02,2.597431495733773659e+02,1.326161811594114965e+02,1.344872784354946020e+02,7.393238854183630338e+01,9.804821380262458774e+01,1.113296546557863564e+02,9.977946448308354377e+01,1.835215769301531452e+02,2.741055518854548154e+02,1.555136575752320880e+02,8.699761977813896863e+01
5.644108915059737797e+01,3.016344641380253222e+01,3.270469712623379621e+01,6.025111043134777589e+01,2.974990481431056111e+01,5.092533123773166892e+01,7.230711292198367346e+01,5.700717273992736267e+01,4.173789292386834404e+01,1.363805608401077585e+01,4.765461380319692353e+01,5.770672403307582243e+01,2.422986374023838962e+01,2.749016657514965090e+01,1.571547948161357233e+01,5.246886880970438227e+01,3.178685210052163868e+01,4.189895068443020421e+01,3.952778791276330139e+01,2.674419193987453625e+01,4.086820356322985504e+01,1.391280573314526947e+01,1.932365788273576612e+01,1.715746602346964522e+01,3.586108396374999074e+01,5.415959601113809185e+01,2.971469899376118207e+01,4.969733242321601097e+01,3.293871882141570495e+01,2.512960654279669370e+01,1.923980692575934270e+01,4.817320615564587882e+01,2.813127177095159226e+01,3.519502622773637768e+01,1.789262102998240778e+01,2.124269850690453865e+01,2.622712601059959425e+01,2.946563064702891310e+01,2.503690690448845046e+01,1.463556986693416206e+01,3.234199585791726150e+01,5.770274675221602934e+01,4.124031700283472901e+01,2.983954416694638212e+01
1.388614459014593194e+02,2.222530669211608085e+02,1.828591021138184942e+02,1.842885639548581480e+02,1.531053585042847089e+02,1.391844027883501838e+02,1.331792899412400857e+02,1.747047402658219539e+02,1.233547616376402516e+02,1.328308070655655797e+02,1.516251186788860252e+02,2.578297429315427962e+02,1.337333980525870345e+02,1.088527868013655109e+02,1.284592353647900325e+02,1.301923478652171013e+02,6.724036261032775030e+01,8.373770287010097491e+01,1.001373299481932406e+02,1.083639736972139218e+02,1.102421616748925999e+02,1.603694767494228586e+02,2.237469840619876607e+02,9.217329321345962967e+01,1.244050555328171299e+02,1.141317467218991482e+02,1.086143732375592776e+02,1.468455167037290323e+02,2.041193235284718241e+02,8.206105485187156034e+01,1.051507197725355525e+02,1.399837004909686868e+02,1.480917398066406179e+02,1.596354495114630367e+02,1.136259117389546702e+02,1.011118990232429979e+02,1.579153405805114119e+02,1.381469378520580733e+02,1.099920855698661768e+02,1.327238200471067557e+02,2.291694850774812835e+02,1.742501035331193293e+02,1.188390145065450838e+02,2.028872803503707303e+02
4.684423858322601575e+01,1.851223614954231778e+01,3.352679149193264152e+01,6.546981956974977379e+01,2.329044578934646736e+01,5.473641366771883554e+01,6.271848824155999580e+01,4.997783585668210549e+01,2.979197145150722648e+01,1.582612332739512873e+01,4.489047317545799132e+01,4.857704428066413271e+01,1.400308755003221606e+01,2.537356389144044044e+01,1.424961308101778812e+01,5.571066963929443716e+01,3.561437500800751366e+01,4.583861236570302111e+01,3.896577662760169858e+01,3.299340553214431537e+01,4.268440934775140505e+01,1.921220515482510649e+01,2.069162434618087332e+01,8.219479984157391783e+00,2.990030531362078392e+01,4.290020462986415595e+01,2.184243124454553708e+01,4.111718601836524556e+01,2.797248120165826890e+01,3.191598789369261979e+01,1.373307439553702736e+01,4.254208633877929202e+01,1.855627752088712867e+01,3.593786427050251575e+01,1.847763057377314411e+01,2.992620847997040556e+01,2.550379252441194211e+01,3.184726485657103012e+01,2.719121712294397497e+01,1.308452933532485751e+01,2.209801057036167649e+01,5.090483224123561001e+01,4.478086542336032494e+01,3.465726404144012207e+01
1.285790269553260146e+02,2.068255200709036501e+02,1.884428956527100354e+02,2.101640889211374770e+02,1.398046809730215614e+02,9.151010416461051022e+01,1.425152567604806109e+02,1.579163048977359267e+02,9.762692246073365254e+01,1.436708883879385326e+02,1.209417429909199200e+02,2.694978806051884135e+02,8.172526642177035683e+01,9.403086343055420571e+01,1.127794277347419438e+02,1.565604094047930346e+02,9.088929263733126618e+01,8.853446865827871193e+01,4.961545076491979245e+01,9.993212819737929919e+01,1.236321544121541365e+02,1.723013293401054682e+02,2.383985733716816355e+02,7.969130120817735019e+01,1.281384193934948712e+02,1.175615198963336070e+02,1.191035635107145794e+02,1.254365476325009183e+02,1.678941246993956042e+02,1.310204029206325913e+02,4.922476654637985405e+01,1.114247215724028734e+02,1.417207178240043390e+02,1.274480532640837112e+02,1.276091295232785967e+02,7.820658832151772799e+01,1.657066932336975924e+02,1.289200351074179309e+02,1.190949335919862619e+02,1.235401114431284668e+02,2.189142107338201413e+02,1.758621317381829101e+02,1.284125541735234322e+02,1.909439299308863838e+02
3.545729342078832502e+01,3.916919492158837812e+01,5.594391433326030949e+01,5.019949847977454738e+01,2.258126143261821639e+01,3.374274812411993452e+01,7.372832536875775133e+01,3.848567869942637287e+01,2.246530720744799936e+01,3.326945761547019487e+01,3.060893666022440129e+01,6.989682267260263870e+01,2.237959314827399027e+01,1.835831831724592789e+01,3.476169581529462249e+01,3.907245089315457420e+01,1.838418036416185686e+01,2.988318027379451181e+01,1.940750405813593460e+01,2.613731475217650768e+01,2.184841050116181194e+01,3.955541360762598657e+01,3.255696547145373643e+01,2.674240974238254864e+01,2.038433945902603028e+01,2.673539237601004714e+01,2.067114255941385537e+01,6.266398804715210957e+01,5.340795147773242491e+01,3.041091591206882327e+01,2.588682232539114025e+01,1.925326033628802236e+01,2.436206720021769101e+01,1.554232468659555977e+01,2.829209209168443806e+01,3.334468148209394656e+01,4.268825569597574088e+01,3.455992782004859265e+01,4.931134001001557721e+01,3.077779837319471312e+01,2.216271553617643875e+01,3.246039478269562295e+01,2.404418593532987458e+01,4.478240926707241698e+01
1.075711942061828665e+02,2.139087697537029271e+02,1.781820096316797333e+02,1.951373471825795320e+02,1.264292858426132966e+02,6.468622164582025391e+01,1.177309148763811493e+02,1.432133774675010898e+02,7.283391604232714656e+01,1.181476797838159030e+02,1.155232261934015554e+02,2.435407249039633371e+02,1.020131726143184352e+02,8.262210864556962520e+01,9.600250017829685589e+01,1.358001687329128231e+02,6.115233461096413947e+01,6.876068196518315290e+01,5.099080483018774856e+01,6.598076054953916980e+01,9.747256902169539217e+01,1.574916043884657313e+02,2.275920578817246565e+02,7.632565468246514229e+01,8.967161987094897313e+01,9.620018092120275810e+01,9.352924028321073990e+01,1.229435104943486579e+02,1.801059094831294658e+02,1.045241773271771990e+02,7.179349471942853711e+01,7.557133620370872507e+01,1.329786913565220914e+02,1.399052813890046707e+02,1.172566753288946728e+02,7.003526196731527875e+01,1.572240986846757664e+02,1.213601026819060991e+02,1.143799795681716347e+02,1.136136303223580342e+02,2.144479330420067242e+02,1.421950795434743782e+02,1.142772324505240675e+02,2.064891532858941900e+02
3.277783487624378012e+01,2.315708674988359661e+01,4.735942610875289915e+01,6.638389095010528251e+01,2.568437231353085792e+01,5.161679945912734979e+01,5.892983584681583409e+01,3.798638571543280307e+01,1.809339443072214593e+01,2.854089639068196860e+01,4.452383171480426682e+01,5.375133717473283923e+01,1.546973313102999192e+01,2.439410794232347968e+01,2.663945430649658519e+01,5.372563588385040134e+01,2.803328022367994876e+01,4.061844728481523248e+01,3.619463712168501246e+01,3.412557963289636831e+01,3.943189944327478713e+01,3.008127364927127090e+01,2.984752019521544497e+01,1.561800955104032163e+01,2.093347513601001708e+01,3.534412449178868343e+01,1.702678488398864687e+01,4.446331407816165182e+01,4.109436842879683383e+01,3.524074341351211359e+01,1.615944437074748308e+01,3.798198144753098404e+01,1.796334699876245011e+01,2.851127538422232277e+01,2.472681091583962498e+01,3.262891530699786102e+01,3.442355424165430122e+01,3.634704364112311481e+01,3.499722905297803521e+01,2.467564162180615384e+01,2.486543341589669254e+01,3.534939946202990768e+01,3.775826849133570562e+01,4.363570813771823254e+01
8.617118230984563354e+01,1.571783968951593806e+02,1.405814016247299776e+02,1.454150466695951422e+02,9.808229536070678023e+01,8.022795962705907868e+01,1.089207836798674975e+02,1.961991213219226609e+02,8.710645191263962772e+01,9.730059138827756726e+01,1.000562545186171661e+02,2.140115490206957816e+02,1.284764396395234485e+02,6.506619493935015441e+01,7.654718212088293683e+01,1.169309591702347433e+02,9.872273401268191151e+01,8.952308173863532659e+01,6.650125558108032919e+01,1.101673589629245527e+02,1.113774157197270682e+02,1.365933139360039661e+02,1.814470625930953247e+02,9.297131348896148495e+01,1.401680367641103828e+02,9.665752890636198913e+01,9.391975958829988258e+01,9.223865339528961727e+01,1.468917792552844617e+02,1.169180830759760568e+02,8.625964174083924263e+01,9.465393933642485536e+01,7.564690754616421486e+01,1.920146819210654314e+02,1.066094693843679693e+02,9.070754007269627550e+01,1.250763213859960530e+02,9.993255099297657296e+01,1.089847702552756488e+02,9.151582014043543722e+01,1.703299048524438319e+02,1.865558476539783044e+02,1.106595582026955640e+02,1.688156780804976904e+02
9.699181637417395052e+01,1.035788008964925950e+02,1.196064387818501444e+02,1.064570266040238522e+02,8.666660490932407868e+01,1.047803280389204446e+02,1.260587105878584282e+02,9.584396054534917653e+01,9.530855769010422307e+01,9.245636892191056688e+01,8.304484651917489657e+01,1.227898856723552541e+02,8.964858097982404672e+01,8.220759024904822354e+01,9.320626707642371400e+01,1.049942325908384646e+02,8.220621560659824922e+01,9.763511972934237804e+01,8.685127559741869163e+01,9.112339568079686103e+01,9.143475785073435702e+01,1.039756470472657668e+02,9.332211836537511829e+01,9.649590063358617442e+01,9.144032247984451089e+01,8.057388454157565150e+01,9.110477883445543057e+01,1.216079363720116078e+02,1.159334124170482312e+02,9.135911936209294026e+01,9.331460483557947327e+01,8.559068351154056131e+01,9.173017440950621904e+01,9.180817227239960232e+01,9.117414718641731497e+01,9.798134034586902885e+01,1.055859691939883902e+02,9.732196132721647075e+01,1.094181721580264650e+02,9.610720404606219347e+01,9.179488013654194845e+01,9.113062347005697461e+01,9.746204453717724903e+01,1.051764283307170302e+02
2.131526970119275290e+02,1.444706937576603707e+02,1.144258110494933760e+02,1.310125877917419075e+02,1.312047126510282169e+02,2.150702133959848936e+02,2.344210433342506406e+02,3.475310265269040428e+02,2.370401235988380790e+02,1.559789308194368971e+02,1.990820361234880238e+02,2.916923459244640640e+02,2.389132521329205474e+02,1.553555398413309945e+02,2.277610219465668990e+02,1.529109921902757776e+02,2.306474152171358583e+02,2.167678588197743181e+02,1.990762753536251637e+02,2.639776228794717099e+02,2.116653883539014771e+02,1.949147030038557489e+02,1.088784810534438634e+02,1.911532152098489803e+02,2.945293490903105749e+02,2.133938556717488950e+02,1.678389701770116460e+02,1.594257829484936053e+02,1.094297570885557178e+02,2.065319331012996713e+02,2.350985040252448925e+02,2.494812322598433525e+02,1.716820045549033011e+02,3.226661349913043182e+02,1.685804232446162700e+02,1.909965866753548482e+02,1.109702661228588170e+02,1.561028582800793174e+02,1.713829276318155053e+02,1.422336025950401108e+02,2.515256481716649830e+02,3.531475301585098805e+02,2.100912844636089574e+02,4.424351001447137577e+01
